20080417,23.1893,23.1893,23.0314,23.1004,24726
20080418,24.9951,24.9951,23.1695,23.2682,75396
20080421,23.0215,23.2682,23.0215,23.1695,8208
20080422,22.9919,23.0511,22.7156,22.913,10742
20080423,23.1893,23.2287,22.982,23.1301,26044
20080424,23.0314,23.0511,22.538,23.0215,200045
20080425,23.2682,23.7024,22.7748,23.0018,151199
20080428,23.0906,23.2879,23.0906,23.209,3648
20080429,22.982,23.1004,22.9031,23.0708,88165
20080430,23.1794,23.2682,22.8241,22.834,22700
20080501,22.9327,23.436,22.9327,23.3471,13579
20080502,23.3471,23.3866,23.0708,23.1498,22294
20080505,23.1498,23.2879,23.0708,23.2879,4965
20080506,23.2879,23.2879,23.0511,23.1498,149273
20080507,23.0906,23.209,22.7847,22.8932,23510
20080508,22.7057,22.9228,22.7057,22.8735,14998
20080509,22.8143,22.9426,22.7945,22.9426,13072
20080512,22.8834,23.1004,22.834,23.1004,42056
20080513,23.0018,23.0018,22.8044,22.8932,16214
20080514,22.8932,23.1202,22.8932,22.9228,32226
20080515,23.2485,23.2485,22.7748,23.0906,8816
20080516,23.6826,23.6826,22.8143,23.1301,7701
20080519,23.0116,23.2287,22.8636,22.9524,10438
20080520,22.8735,23.0116,22.7945,22.9722,34556
20080521,23.6333,23.6333,22.4097,22.4788,16417
20080522,22.6268,22.8439,22.6268,22.6367,64350
20080523,22.6959,22.6959,22.4985,22.5182,6080
20080527,22.7057,22.7255,22.5479,22.6761,8309
20080528,22.913,22.913,22.459,22.6268,5573
20080529,22.7551,23.2682,22.7551,23.2682,4560
20080530,23.0807,23.209,23.0511,23.1695,18646
20080602,23.1794,23.1991,22.9623,23.1597,12464
20080603,23.1893,23.2879,23.0018,23.1695,17329
20080604,23.1893,23.436,23.1893,23.357,19659
20080605,23.6826,23.9293,23.6826,23.9293,6080
20080606,23.7912,23.7912,23.4853,23.505,10134
20080609,23.1893,23.1893,22.9524,23.061,8411
20080610,23.0215,23.1695,22.9426,22.9919,17835
20080611,22.8439,22.8439,22.4886,22.5972,30807
20080612,22.4886,22.8834,22.4886,22.6959,4661
20080613,22.6761,22.8834,22.6761,22.8834,10640
20080616,22.7452,23.1202,22.7255,23.0807,44994
20080617,23.2583,23.2583,22.9031,22.913,8411
20080618,22.8143,22.9919,22.6465,22.7156,62729
20080619,22.7551,23.0116,22.686,23.0116,12464
20080620,23.0116,23.0116,22.5479,22.834,43778
20080623,22.874,22.874,22.5844,22.6942,32951
20080624,22.5744,22.6643,22.5245,22.5345,16726
20080625,22.5944,23.0137,22.5944,22.864,23136
20080626,22.6243,22.6443,22.3847,22.4247,19430
20080627,22.1451,22.5345,21.9055,22.4147,26341
20080630,22.4147,22.6643,22.4147,22.4946,38260
20080701,22.5944,22.814,22.4846,22.7941,73115
20080702,22.8041,22.9638,22.7142,22.7142,26441
20080703,22.6643,22.7941,22.6543,22.7442,12820
20080707,23.6727,23.6727,22.3548,22.6443,43969
20080708,22.864,23.5529,22.864,23.5529,31449
20080709,23.6328,23.8424,23.2534,23.2534,38961
20080710,23.453,23.5329,23.2034,23.3532,101259
20080711,23.1535,23.3532,23.1535,23.2833,49377
20080714,23.9622,23.9622,23.1236,23.1435,16826
20080715,23.7426,24.0321,23.4431,23.8724,45070
20080716,23.9822,24.2218,23.9023,24.142,26341
20080717,25.2602,25.2602,24.122,24.4415,67506
20080718,24.9706,24.9706,24.0721,24.2917,28745
20080721,25.4499,25.4499,24.731,24.741,14623
20080722,25.1703,25.6096,24.8009,25.6096,56689
20080723,25.6296,25.6895,25.36,25.4299,98555
20080724,25.8093,25.8093,25.2103,25.6296,28244
20080725,25.5198,25.5298,25.2602,25.4798,33853
20080728,25.2602,25.9092,25.1304,25.1703,22234
20080729,25.1604,25.5997,25.1604,25.4699,32250
